Lactococcus data,,,,,
WT,,,Mutant,,
timestamp [s],elapsed time [h],Photometer output [V],timestamp [s],elapsed time [h],Photometer output [V]
3710085549,42.40833472,0.970158,3710507919,42.40833333,0.455785
3710085579,42.4166675,0.973134,3710507949,42.41666639,0.454594
3710085609,42.42500028,0.971944,3710507979,42.42499806,0.453404
3710085639,42.43333444,0.970753,3710508009,42.4333325,0.45519
3710085669,42.4416675,0.971348,3710508039,42.44166611,0.45519
3710085699,42.45000083,0.971348,3710508069,42.44999806,0.45519
3710085729,42.45833444,0.971944,3710508099,42.45833278,0.45638
3710085759,42.46666667,0.970158,3710508129,42.46666639,0.454594
3710085789,42.47500111,0.968967,3710508159,42.47499778,0.455785
3710085819,42.48333389,0.969562,3710508189,42.48333306,0.45638
3710085849,42.4916675,0.970158,3710508219,42.49166611,0.45638
3710085879,42.50000111,0.971944,3710508249,42.49999889,0.453404
3710085909,42.50833444,0.967776,3710508279,42.50833278,0.453999
3710085939,42.51666556,0.97492,3710508309,42.51666639,0.455785
3710085969,42.52500028,0.968967,3710508339,42.52499917,0.45638
3710085999,42.53333444,0.971348,3710508369,42.53333083,0.454594
3710086029,42.5416675,0.967776,3710508399,42.54166611,0.45519
3710086059,42.55000139,0.969562,3710508429,42.54999917,0.458762
3710086089,42.55833444,0.970753,3710508459,42.55833222,0.458166
3710086119,42.56666861,0.969562,3710508489,42.56666444,0.458762
3710086149,42.57500111,0.973134,3710508519,42.57499944,0.45638
3710086179,42.58333306,0.971944,3710508549,42.58333278,0.45638
3710086209,42.591665,0.968372,3710508579,42.59166583,0.458166
3710086239,42.59999944,0.969562,3710508609,42.59999944,0.455785
3710086269,42.60833417,0.971348,3710508639,42.60833278,0.45638
3710086299,42.61666528,0.971348,3710508669,42.61666611,0.453404
3710086329,42.62500111,0.971348,3710508699,42.62499944,0.455785
3710086359,42.63333389,0.969562,3710508729,42.63333278,0.457571
3710086389,42.64166722,0.967181,3710508759,42.64166611,0.457571
3710086419,42.65000083,0.971944,3710508789,42.64999972,0.453999
3710086449,42.65833417,0.968372,3710508819,42.6583325,0.457571
3710086479,42.66666667,0.971348,3710508849,42.66666639,0.458166
3710086509,42.67500111,0.971348,3710508879,42.67499944,0.456976
3710086539,42.68333444,0.969562,3710508909,42.68333306,0.456976
3710086569,42.69166667,0.972539,3710508939,42.69166639,0.457571
3710086599,42.70000139,0.974325,3710508969,42.69999972,0.45638
3710086629,42.70833167,0.970158,3710508999,42.70833306,0.453999
3710086659,42.71666806,0.969562,3710509029,42.71666444,0.457571
3710086689,42.72500083,0.972539,3710509059,42.72499972,0.455785
3710086719,42.73333417,0.972539,3710509089,42.73333278,0.454594
3710086749,42.7416675,0.970158,3710509119,42.74166556,0.457571
3710086779,42.75000111,0.970753,3710509149,42.74999944,0.45638
3710086809,42.75833472,0.97373,3710509179,42.75833306,0.45638
3710086839,42.7666675,0.970158,3710509209,42.76666611,0.458762
3710086869,42.77500111,0.97373,3710509239,42.77499944,0.455785
3710086899,42.78333222,0.967181,3710509269,42.7833325,0.458166
3710086929,42.79166667,0.970158,3710509299,42.79166611,0.457571
3710086959,42.79999861,0.969562,3710509329,42.79999944,0.45638
3710086989,42.80833444,0.971944,3710509359,42.80833306,0.457571
3710087019,42.81666833,0.969562,3710509389,42.81666583,0.459952
3710087049,42.82500083,0.973134,3710509419,42.82499944,0.453404
3710087079,42.83333444,0.969562,3710509449,42.83333111,0.456976
3710087109,42.8416675,0.969562,3710509479,42.84166583,0.454594
3710087139,42.85000111,0.970158,3710509509,42.84999944,0.458166
3710087169,42.85833194,0.970158,3710509539,42.85833139,0.456976
3710087199,42.8666675,0.968967,3710509569,42.86666639,0.45638
3710087229,42.87500111,0.971348,3710509599,42.87499944,0.456976
3710087259,42.88333444,0.971348,3710509629,42.88333278,0.455785
3710087289,42.89166722,0.969562,3710509659,42.89166639,0.45519
3710087319,42.90000083,0.969562,3710509689,42.89999972,0.454594
3710087349,42.90833417,0.970753,3710509719,42.90833278,0.458762
3710087379,42.91666778,0.968967,3710509749,42.91666611,0.456976
3710087409,42.92499861,0.969562,3710509779,42.92499778,0.45519
3710087439,42.93333444,0.96599,3710509809,42.93333111,0.45638
3710087469,42.94166806,0.970753,3710509839,42.94166444,0.455785
3710087499,42.95000028,0.968372,3710509869,42.95000056,0.453404
3710087529,42.95833972,0.967776,3710509899,42.95833194,0.457571
3710087559,42.96666722,0.968372,3710509929,42.96666472,0.45638
3710087589,42.97500083,0.967776,3710509959,42.97499944,0.45638
3710087619,42.98333444,0.968372,3710509989,42.98333278,0.45638
3710087649,42.99166694,0.966586,3710510019,42.99166611,0.456976
3710087679,42.99999861,0.96599,3710510049,42.99999778,0.461143
3710087709,43.00833472,0.967181,3710510079,43.00833306,0.454594
3710087739,43.0166675,0.968967,3710510109,43.01666639,0.456976
3710087769,43.02500083,0.966586,3710510139,43.02499944,0.467692
3710087799,43.03333472,0.970158,3710510169,43.03333306,0.467692
3710087829,43.0416675,0.965395,3710510199,43.04166639,0.467692
3710087859,43.05000111,0.968372,3710510229,43.05000639,0.469478
3710087889,43.05833389,0.970158,3710510259,43.0583325,0.467096
3710087919,43.06666778,0.971348,3710510289,43.06666611,0.465906
3710087949,43.07500083,0.969562,3710510319,43.07499889,0.46531
3710087979,43.08333444,0.969562,3710510349,43.08333278,0.465906
3710088009,43.09166722,0.967776,3710510379,43.09166639,0.466501
3710088039,43.10000083,0.966586,3710510409,43.09999917,0.466501
3710088069,43.10833167,0.969562,3710510439,43.10833278,0.464715
3710088099,43.11666722,0.966586,3710510469,43.11666472,0.46531
3710088129,43.12499861,0.969562,3710510499,43.12499944,0.465906
3710088159,43.13333361,0.969562,3710510529,43.13333278,0.466501
3710088189,43.14166722,0.967181,3710510559,43.14166611,0.46531
3710088219,43.15000083,0.968372,3710510589,43.14999972,0.467096
3710088249,43.15833194,0.966586,3710510619,43.15833111,0.467692
3710088279,43.16666667,0.971348,3710510649,43.16666417,0.464715
3710088309,43.17500111,0.970158,3710510679,43.17499944,0.46412
3710088339,43.18333389,0.968372,3710510709,43.18333306,0.46412
3710088369,43.19166806,0.967181,3710510739,43.19166583,0.467692
3710088399,43.20000139,0.967181,3710510769,43.19999806,0.467692
3710088429,43.20833472,0.967776,3710510799,43.20833111,0.464715
3710088459,43.21666778,0.96599,3710510829,43.21666611,0.46412
3710088489,43.22500083,0.968372,3710510859,43.22499833,0.466501
3710088519,43.23333417,0.966586,3710510889,43.23333278,0.466501
3710088549,43.24166667,0.970158,3710510919,43.24166611,0.464715
3710088579,43.25000111,0.967181,3710510949,43.24999806,0.463524
3710088609,43.25833417,0.967776,3710510979,43.25833278,0.46412
3710088639,43.26666722,0.96599,3710511009,43.26666611,0.463524
3710088669,43.27500111,0.967776,3710511039,43.27499778,0.466501
3710088699,43.28333417,0.968372,3710511069,43.28333278,0.463524
3710088729,43.2916675,0.965395,3710511099,43.29166444,0.464715
3710088759,43.30000111,0.966586,3710511129,43.29999778,0.464715
3710088789,43.30833417,0.967776,3710511159,43.30833306,0.46412
3710088819,43.31666722,0.96599,3710511189,43.31666444,0.467096
3710088849,43.32500083,0.967776,3710511219,43.32499944,0.466501
3710088879,43.33333389,0.967181,3710511249,43.33333306,0.464715
3710088909,43.34166722,0.968372,3710511279,43.34166472,0.469478
3710088939,43.35000111,0.967181,3710511309,43.34999861,0.468287
3710088969,43.35833417,0.967181,3710511339,43.35833278,0.464715
3710088999,43.36666528,0.965395,3710511369,43.36666611,0.465906
3710089029,43.37500083,0.968967,3710511399,43.37499972,0.46412
3710089059,43.38333389,0.968967,3710511429,43.38333306,0.468287
3710089089,43.39166778,0.969562,3710511459,43.39166417,0.465906
3710089119,43.39999944,0.967181,3710511489,43.39999778,0.46531
3710089149,43.40833556,0.968372,3710511519,43.40833278,0.46412
3710089179,43.41666694,0.965395,3710511549,43.41666611,0.464715
3710089209,43.42500028,0.967776,3710511579,43.42499944,0.46412
3710089239,43.43333444,0.968967,3710511609,43.43333278,0.464715
3710089269,43.44166806,0.968967,3710511639,43.44166639,0.468287
3710089299,43.45000083,0.970753,3710511669,43.44999944,0.457571
3710089329,43.45833417,0.967776,3710511699,43.45833306,0.459357
3710089359,43.46666778,0.970753,3710511729,43.46666611,0.457571
3710089389,43.47500056,0.969562,3710511759,43.47499944,0.455785
3710089419,43.48333333,0.967181,3710511789,43.48333278,0.459357
3710089449,43.4916675,0.968967,3710511819,43.49166611,0.454594
3710089479,43.50000083,0.968372,3710511849,43.49999944,0.458166
3710089509,43.50833417,0.970753,3710511879,43.50833306,0.45638
3710089539,43.51666778,0.968372,3710511909,43.51666611,0.455785
3710089569,43.52500056,0.968967,3710511939,43.52499944,0.456976
3710089599,43.53333444,0.970753,3710511969,43.53333139,0.456976
3710089629,43.5416675,0.968967,3710511999,43.54166639,0.456976
3710089659,43.55000056,0.9648,3710512029,43.54999889,0.454594
3710089689,43.55833417,0.970158,3710512059,43.55833306,0.455785
3710089719,43.56666528,0.967776,3710512089,43.56666611,0.455785
3710089749,43.57499861,0.966586,3710512119,43.57499806,0.45638
3710089779,43.58333361,0.969562,3710512149,43.58333278,0.455785
3710089809,43.59166778,0.969562,3710512179,43.59166639,0.458166
3710089839,43.60000111,0.968967,3710512209,43.59999944,0.45519
3710089869,43.60833389,0.967776,3710512239,43.60833278,0.456976
3710089899,43.61666556,0.96599,3710512269,43.61666444,0.45519
3710089929,43.62500111,0.96599,3710512299,43.62499917,0.457571
3710089959,43.63333389,0.968372,3710512329,43.63333278,0.45519
3710089989,43.64166556,0.970753,3710512359,43.64166583,0.451618
3710090019,43.65000194,0.967776,3710512389,43.64999944,0.458166
3710090049,43.65833417,0.966586,3710512419,43.6583325,0.456976
3710090079,43.6666675,0.967776,3710512449,43.66666611,0.455785
3710090109,43.67500083,0.967181,3710512479,43.67499806,0.454594
3710090139,43.68333472,0.967776,3710512509,43.68333278,0.45638
3710090169,43.69166667,0.965395,3710512539,43.69166444,0.456976
3710090199,43.70000111,0.968967,3710512569,43.69999972,0.458166
3710090229,43.70833556,0.968967,3710512599,43.70833306,0.454594
3710090259,43.7166675,0.968372,3710512629,43.71666611,0.45519
3710090289,43.72500083,0.968372,3710512659,43.72499972,0.458166
3710090319,43.73333444,0.967181,3710512689,43.73333278,0.456976
3710090349,43.74166778,0.968967,3710512719,43.74166611,0.45638
3710090379,43.75000083,0.967181,3710512749,43.74999944,0.456976
3710090409,43.75833194,0.972539,3710512779,43.75833278,0.457571
3710090439,43.76666972,0.968372,3710512809,43.76666472,0.458166
3710090469,43.77500111,0.968372,3710512839,43.77499944,0.457571
3710090499,43.78333417,0.967776,3710512869,43.78333278,0.45519
3710090529,43.79166667,0.969562,3710512899,43.79166639,0.456976
3710090559,43.80000111,0.966586,3710512929,43.79999917,0.459357
3710090589,43.80833389,0.969562,3710512959,43.80833278,0.457571
3710090619,43.81666778,0.966586,3710512989,43.81666556,0.458762
3710090649,43.82500083,0.967181,3710513019,43.82499806,0.454594
3710090679,43.83333444,0.970158,3710513049,43.83333306,0.455785
3710090709,43.84166472,0.96599,3710513079,43.84166583,0.456976
3710090739,43.84999944,0.968372,3710513109,43.84999806,0.460548
3710090769,43.85833167,0.968967,3710513139,43.85833278,0.458166
3710090799,43.86666556,0.970158,3710513169,43.86666639,0.45519
3710090829,43.87499861,0.968967,3710513199,43.87499944,0.458166
3710090859,43.88333444,0.970158,3710513229,43.8833325,0.455785
3710090889,43.89166778,0.968967,3710513259,43.89166611,0.455785
3710090919,43.9,0.968372,3710513289,43.89999778,0.458762
3710090949,43.90833222,0.966586,3710513319,43.90833306,0.456976
3710090979,43.9166675,0.967181,3710513349,43.91666639,0.45638
3710091009,43.92500083,0.971944,3710513379,43.92499917,0.457571
3710091039,43.93333444,0.968967,3710513409,43.93333111,0.461143
3710091069,43.94166722,0.967181,3710513439,43.94166556,0.456976
3710091099,43.95,0.96599,3710513469,43.94999917,0.460548
3710091129,43.95833417,0.96599,3710513499,43.9583325,0.463524
3710091159,43.9666675,0.967776,3710513529,43.96666639,0.459357
3710091189,43.97500111,0.967181,3710513559,43.97499917,0.45638
3710091219,43.98333444,0.967181,3710513589,43.98333278,0.459952
3710091249,43.99166722,0.968372,3710513619,43.99166611,0.469478
3710091279,44.00000083,0.967776,3710513649,43.99999944,0.45638
3710091309,44.00833444,0.968372,3710513679,44.00833278,0.459952
3710091339,44.01666722,0.968967,3710513709,44.01666667,0.457571
3710091369,44.02500083,0.967181,3710513739,44.02499944,0.46531
3710091399,44.03333222,0.968967,3710513769,44.03333278,0.469478
3710091429,44.04166722,0.967776,3710513799,44.04166583,0.467692
3710091459,44.05000111,0.968967,3710513829,44.04999972,0.46412
3710091489,44.05833472,0.967776,3710513859,44.0583325,0.467096
3710091519,44.06666667,0.966586,3710513889,44.06666444,0.470073
3710091549,44.07500083,0.96599,3710513919,44.07499778,0.454594
3710091579,44.08333444,0.967776,3710513949,44.08333139,0.458762
3710091609,44.09166778,0.967181,3710513979,44.09166472,0.45638
3710091639,44.10000056,0.9648,3710514009,44.09999778,0.459952
3710091669,44.10833472,0.968967,3710514039,44.10833306,0.459952
3710091699,44.11666778,0.96599,3710514069,44.11666611,0.45638
3710091729,44.12499972,0.970158,3710514099,44.12499972,0.453999
3710091759,44.13333333,0.967776,3710514129,44.13333111,0.457571
3710091789,44.14166778,0.968372,3710514159,44.14166611,0.45638
3710091819,44.15000083,0.96599,3710514189,44.14999972,0.456976
3710091849,44.15833333,0.970753,3710514219,44.15833222,0.45519
3710091879,44.16666833,0.971944,3710514249,44.16666611,0.456976
3710091909,44.17499889,0.970753,3710514279,44.17499944,0.458762
3710091939,44.18333417,0.968967,3710514309,44.18333278,0.457571
3710091969,44.19166806,0.970158,3710514339,44.19166611,0.457571
3710091999,44.20000028,0.970158,3710514369,44.19999972,0.458166
3710092029,44.20833361,0.970753,3710514399,44.20833278,0.456976
3710092059,44.21666778,0.968967,3710514429,44.21666444,0.457571
3710092089,44.22500028,0.968372,3710514459,44.22499944,0.456976
3710092119,44.23333333,0.966586,3710514489,44.23333139,0.457571
3710092149,44.2416675,0.96599,3710514519,44.24166639,0.45519
3710092179,44.25000167,0.970753,3710514549,44.24999972,0.458762
3710092209,44.25833194,0.968372,3710514579,44.2583325,0.456976
3710092239,44.26666722,0.967776,3710514609,44.26666444,0.458762
3710092269,44.27500083,0.967181,3710514639,44.27499972,0.459952
3710092299,44.28333417,0.967776,3710514669,44.28333278,0.458166
3710092329,44.29166639,0.965395,3710514699,44.29166611,0.459357
3710092359,44.30000111,0.967181,3710514729,44.29999944,0.457571
3710092389,44.30833333,0.968372,3710514759,44.3083325,0.458762
3710092419,44.31666528,0.969562,3710514789,44.31666472,0.457571
3710092449,44.32500111,0.967181,3710514819,44.32499944,0.460548
3710092479,44.33333444,0.967181,3710514849,44.33333278,0.460548
3710092509,44.34166778,0.969562,3710514879,44.34166611,0.456976
3710092539,44.35000139,0.969562,3710514909,44.34999806,0.458762
3710092569,44.35833444,0.970158,3710514939,44.3583325,0.456976
3710092599,44.3666675,0.967181,3710514969,44.36666528,0.459357
3710092629,44.37500111,0.9648,3710514999,44.37499972,0.457571
3710092659,44.38333472,0.968372,3710515029,44.38333139,0.460548
3710092689,44.3916675,0.967776,3710515059,44.391665,0.457571
3710092719,44.39999833,0.96599,3710515089,44.39999778,0.457571
3710092749,44.40833417,0.968967,3710515119,44.40833306,0.458762
3710092779,44.41666833,0.968967,3710515149,44.41666472,0.457571
3710092809,44.42499833,0.967181,3710515179,44.42499778,0.45638
3710092839,44.43333389,0.967181,3710515209,44.43333306,0.461143
3710092869,44.44166778,0.968372,3710515239,44.44166444,0.456976
3710092899,44.44999861,0.968372,3710515269,44.44999889,0.455785
3710092929,44.45833139,0.978492,3710515299,44.45833278,0.459952
3710092959,44.4666675,0.977302,3710515329,44.46666639,0.459952
3710092989,44.47499917,0.977302,3710515359,44.47499944,0.45519
3710093019,44.48333417,0.976111,3710515389,44.4833325,0.456976
3710093049,44.49166778,0.975516,3710515419,44.49166528,0.458762
3710093079,44.50000083,0.975516,3710515449,44.49999889,0.45638
3710093109,44.50833389,0.980874,3710515479,44.50833306,0.457571
3710093139,44.51666778,0.976111,3710515509,44.51666611,0.457571
3710093169,44.525,0.974325,3710515539,44.52499944,0.458762
3710093199,44.53333417,0.973134,3710515569,44.53333111,0.458166
3710093229,44.5416675,0.97373,3710515599,44.54166583,0.458762
3710093259,44.54999889,0.977897,3710515629,44.54999889,0.459952
3710093289,44.55833389,0.979088,3710515659,44.5583325,0.467692
3710093319,44.56666861,0.978492,3710515689,44.56666611,0.468287
3710093349,44.57500111,0.978492,3710515719,44.57499806,0.466501
3710093379,44.58333472,0.973134,3710515749,44.58333278,0.465906
3710093409,44.59166778,0.978492,3710515779,44.59166611,0.467692
