time/s,Ewe/V,simplifying data 20 pt,simplifying data 24 pt
107480,1.5398465,0,0
107485,1.5316687,0,0
107490,1.5225354,0,0
107495,1.5251913,0,0
107500,1.5288599,1,0
107505,1.5346303,0,0
107510,1.5173764,0,0
107515,1.5144149,0,0
107520,1.5224017,0,1
107525,1.5296242,0,0
107530,1.5337704,0,0
107535,1.5294331,0,0
107540,1.5289555,0,0
107545,1.5069822,0,0
107550,1.5089884,0,0
107555,1.5170325,0,0
107560,1.5318979,0,0
107565,1.5247327,0,0
107570,1.531554,0,0
107575,1.5280956,0,0
107580,1.5282103,0,0
107585,1.5238538,0,0
107590,1.5288599,0,0
107595,1.5359296,0,0
107600,1.517472,1,0
107605,1.5194783,0,0
107610,1.5270447,0,0
107615,1.5262804,0,0
107620,1.5280383,0,0
107625,1.5275223,0,0
107630,1.5138799,0,0
107635,1.5214272,0,0
107640,1.521752,0,1
107645,1.5097909,0,0
107650,1.5285542,0,0
107655,1.5106317,0,0
107660,1.5289172,0,0
107665,1.5281147,0,0
107670,1.5350506,0,0
107675,1.5216182,0,0
107680,1.5206629,0,0
107685,1.5290892,0,0
107690,1.5239875,0,0
107695,1.5269874,0,0
107700,1.5348786,1,0
107705,1.5311337,0,0
107710,1.5281339,0,0
107715,1.5266434,0,0
107720,1.5249429,0,0
107725,1.5375346,0,0
107730,1.5143766,0,0
107735,1.5269109,0,0
107740,1.5207776,0,0
107745,1.5386045,0,0
107750,1.5240831,0,0
107755,1.5307707,0,0
107760,1.5233952,0,1
107765,1.5243315,0,0
107770,1.520147,0,0
107775,1.5351844,0,0
107780,1.5254015,0,0
107785,1.5170517,0,0
107790,1.5292611,0,0
107795,1.5245799,0,0
107800,1.5293375,1,0
107805,1.5305986,0,0
107810,1.5289172,0,0
107815,1.5254397,0,0
107820,1.5317068,0,0
107825,1.5292802,0,0
107830,1.5294905,0,0
107835,1.5158479,0,0
107840,1.5234334,0,0
107845,1.5116825,0,0
107850,1.5231469,0,0
107855,1.5333501,0,0
107860,1.5182363,0,0
107865,1.5248474,0,0
107870,1.5286306,0,0
107875,1.5315922,0,0
107880,1.5288408,0,1
107885,1.5333118,0,0
107890,1.5241213,0,0
107895,1.5283631,0,0
107900,1.5257645,1,0
107905,1.5303885,0,0
107910,1.5331972,0,0
107915,1.5141282,0,0
107920,1.5261467,0,0
107925,1.5320507,0,0
107930,1.5286115,0,0
107935,1.5151027,0,0
107940,1.5182745,0,0
107945,1.5289363,0,0
107950,1.5271976,0,0
107955,1.5199177,0,0
107960,1.5259556,0,0
107965,1.519421,0,0
107970,1.5313247,0,0
107975,1.5146632,0,0
107980,1.5406491,0,0
107985,1.5318215,0,0
107990,1.5166312,0,0
107995,1.5071924,0,0
108000,1.5188477,1,1
108005,1.5228794,0,0
108010,1.5293949,0,0
108015,1.5214272,0,0
108020,1.5200515,0,0
108025,1.5274459,0,0
108030,1.5155231,0,0
108035,1.5264332,0,0
108040,1.5235289,0,0
108045,1.5274842,0,0
108050,1.5265479,0,0
108055,1.5371141,0,0
108060,1.5211024,0,0
108065,1.5302356,0,0
108070,1.5268345,0,0
108075,1.5227838,0,0
108080,1.5340379,0,0
108085,1.5333883,0,0
108090,1.5332545,0,0
108095,1.5346684,0,0
108100,1.5221915,1,0
108105,1.5266626,0,0
108110,1.5260129,0,0
108115,1.5193827,0,0
108120,1.5323756,0,1
108125,1.5335793,0,0
108130,1.5184656,0,0
108135,1.5371524,0,0
108140,1.522287,0,0
108145,1.5259365,0,0
108150,1.5225736,0,0
108155,1.5297388,0,0
108160,1.5308088,0,0
108165,1.5234717,0,0
108170,1.5224972,0,0
108175,1.5027595,0,0
108180,1.5288599,0,0
108185,1.5334265,0,0
108190,1.5281911,0,0
108195,1.5254015,0,0
108200,1.5072879,1,0
108205,1.5265098,0,0
108210,1.5290892,0,0
108215,1.5179114,0,0
108220,1.5301591,0,0
108225,1.5318024,0,0
108230,1.5332737,0,0
108235,1.5306941,0,0
108240,1.5304458,0,1
108245,1.5239111,0,0
108250,1.5305032,0,0
108255,1.518905,0,0
108260,1.5248091,0,0
108265,1.5258982,0,0
108270,1.5289745,0,0
108275,1.5274268,0,0
108280,1.5166122,0,0
108285,1.5202616,0,0
108290,1.523338,0,0
108295,1.5221151,0,0
108300,1.5190961,1,0
108305,1.5261467,0,0
108310,1.5279619,0,0
108315,1.5203381,0,0
108320,1.5201852,0,0
108325,1.5236819,0,0
108330,1.5269492,0,0
108335,1.5302547,0,0
108340,1.5298535,0,0
108345,1.5293375,0,0
108350,1.5237392,0,0
108355,1.5239494,0,0
108360,1.5183127,0,1
108365,1.5221151,0,0
108370,1.5163256,0,0
108375,1.5176822,0,0
108380,1.5240066,0,0
108385,1.5189433,0,0
108390,1.5252677,0,0
108395,1.5258982,0,0
108400,1.5175294,1,0
108405,1.5254971,0,0
108410,1.5223061,0,0
108415,1.5142047,0,0
108420,1.5309235,0,0
108425,1.528707,0,0
108430,1.528172,0,0
108435,1.5221723,0,0
108440,1.502664,0,0
108445,1.5331399,0,0
108450,1.5304649,0,0
108455,1.5230895,0,0
108460,1.5182936,0,0
108465,1.5291656,0,0
108470,1.5299108,0,0
108475,1.5257072,0,0
108480,1.5131155,0,1
108485,1.5245035,0,0
108490,1.5297197,0,0
108495,1.5158288,0,0
108500,1.5247519,1,0
108505,1.5246563,0,0
108510,1.5325476,0,0
108515,1.5316113,0,0
108520,1.5375346,0,0
108525,1.5228029,0,0
108530,1.523185,0,0
108535,1.5236819,0,0
108540,1.5288981,0,0
108545,1.5108609,0,0
108550,1.5197076,0,0
108555,1.5277134,0,0
108560,1.5242933,0,0
108565,1.5365027,0,0
108570,1.5338278,0,0
108575,1.5201088,0,0
108580,1.5352608,0,0
108585,1.5317451,0,0
108590,1.5251149,0,0
108595,1.5283248,0,0
108600,1.529242,1,1
108605,1.5202807,0,0
108610,1.5279428,0,0
108615,1.527274,0,0
108620,1.5377829,0,0
108625,1.5151792,0,0
108630,1.53014,0,0
108635,1.5243315,0,0
108640,1.5215036,0,0
108645,1.5195547,0,0
108650,1.5224208,0,0
108655,1.5058739,0,0
108660,1.5287453,0,0
108665,1.5177969,0,0
108670,1.5304649,0,0
108675,1.5341526,0,0
108680,1.5289745,0,0
108685,1.5189433,0,0
108690,1.5250766,0,0
108695,1.5281147,0,0
108700,1.5194018,1,0
108705,1.5253824,0,0
108710,1.5202616,0,0
108715,1.5272931,0,0
108720,1.5237583,0,1
108725,1.5205482,0,0
108730,1.5238156,0,0
108735,1.53014,0,0
108740,1.5218858,0,0
108745,1.5168223,0,0
108750,1.5265288,0,0
108755,1.5176249,0,0
108760,1.5231469,0,0
108765,1.5170325,0,0
108770,1.5208157,0,0
108775,1.5260702,0,0
108780,1.5225928,0,0
108785,1.5332354,0,0
108790,1.5289555,0,0
108795,1.5198604,0,0
108800,1.5268345,1,0
108805,1.5239685,0,0
108810,1.537611,0,0
108815,1.5317641,0,0
108820,1.5190388,0,0
108825,1.504269,0,0
108830,1.5331972,0,0
108835,1.5276753,0,0
108840,1.5237964,0,1
108845,1.5249238,0,0
108850,1.527274,0,0
108855,1.5298917,0,0
108860,1.524771,0,0
108865,1.5261657,0,0
108870,1.5262423,0,0
108875,1.523357,0,0
108880,1.5240066,0,0
108885,1.5207393,0,0
108890,1.5264906,0,0
108895,1.5241404,0,0
108900,1.5189241,1,0
108905,1.5186758,0,0
108910,1.5228984,0,0
108915,1.5176822,0,0
108920,1.5285542,0,0
108925,1.522459,0,0
108930,1.527274,0,0
108935,1.5211788,0,0
108940,1.5197076,0,0
108945,1.5116252,0,0
108950,1.5203573,0,0
108955,1.5295669,0,0
108960,1.521924,0,1
108965,1.5243124,0,0
108970,1.5234717,0,0
108975,1.5316304,0,0
108980,1.5285542,0,0
108985,1.5242933,0,0
108990,1.5229558,0,0
108995,1.5248283,0,0
109000,1.5228603,1,0
109005,1.5352989,0,0
109010,1.5322418,0,0
109015,1.5240449,0,0
109020,1.5308852,0,0
109025,1.5106698,0,0
109030,1.5126761,0,0
109035,1.5316877,0,0
109040,1.5241596,0,0
109045,1.5267199,0,0
109050,1.5371906,0,0
109055,1.5296624,0,0
109060,1.5254205,0,0
109065,1.5142812,0,0
109070,1.5039823,0,0
109075,1.5254779,0,0
109080,1.5173956,0,1
109085,1.5091795,0,0
109090,1.5232997,0,0
109095,1.5064089,0,0
109100,1.5157332,1,0
109105,1.522287,0,0
109110,1.5197649,0,0
109115,1.5025684,0,0
109120,1.5193827,0,0
109125,1.5147779,0,0
109130,1.5261085,0,0
109135,1.5257072,0,0
109140,1.5249621,0,0
109145,1.5147206,0,0
109150,1.5138607,0,0
109155,1.523357,0,0
109160,1.5091221,0,0
109165,1.5346875,0,0
109170,1.5150071,0,0
109175,1.5160581,0,0
109180,1.5277517,0,0
109185,1.5070204,0,0
109190,1.5169944,0,0
109195,1.5183891,0,0
109200,1.5252677,1,1
109205,1.5152556,0,0
109210,1.5218667,0,0
109215,1.5329106,0,0
109220,1.5252104,0,0
109225,1.5139372,0,0
109230,1.5210832,0,0
109235,1.5297961,0,0
109240,1.5239111,0,0
109245,1.5270638,0,0
109250,1.5070968,0,0
109255,1.5248091,0,0
109260,1.5252868,0,0
109265,1.519268,0,0
109270,1.5321845,0,0
109275,1.5242933,0,0
109280,1.5280765,0,0
109285,1.520147,0,0
109290,1.5270065,0,0
109295,1.5220768,0,0
109300,1.5046511,1,0
109305,1.519803,0,0
109310,1.5213126,0,0
109315,1.5167842,0,0
109320,1.5289363,0,1
109325,1.5299872,0,0
109330,1.5276753,0,0
109335,1.510517,0,0
109340,1.5084343,0,0
109345,1.5225928,0,0
109350,1.5156759,0,0
109355,1.5170517,0,0
109360,1.5225928,0,0
109365,1.5187904,0,0
109370,1.503199,0,0
109375,1.5224972,0,0
109380,1.5208921,0,0
109385,1.5248474,0,0
109390,1.5266052,0,0
109395,1.5261276,0,0
109400,1.5072497,1,0
109405,1.5256308,0,0
109410,1.5229558,0,0
109415,1.5190961,0,0
109420,1.5227838,0,0
109425,1.5217329,0,0
109430,1.5152746,0,0
109435,1.5275415,0,0
109440,1.5120074,0,1
109445,1.5078038,0,0
109450,1.5190579,0,0
109455,1.5262423,0,0
109460,1.5161918,0,0
109465,1.5058548,0,0
109470,1.527809,0,0
109475,1.5157715,0,0
109480,1.528688,0,0
109485,1.5181789,0,0
109490,1.5044982,0,0
109495,1.5237774,0,0
109500,1.5225354,1,0
109505,1.5086063,0,0
109510,1.5221151,0,0
109515,1.5230513,0,0
109520,1.513536,0,0
109525,1.5207584,0,0
109530,1.5329679,0,0
109535,1.5227265,0,0
109540,1.5242741,0,0
109545,1.5226309,0,0
109550,1.5205865,0,0
109555,1.5123703,0,0
109560,1.5289555,0,1
109565,1.5110329,0,0
109570,1.5182172,0,0
109575,1.5231659,0,0
109580,1.5219622,0,0
109585,1.5248474,0,0
109590,1.5020907,0,0
109595,1.5205674,0,0
109600,1.519249,1,0
109605,1.5143193,0,0
109610,1.5157906,0,0
109615,1.5216565,0,0
109620,1.5078038,0,0
109625,1.5170325,0,0
109630,1.5188286,0,0
109635,1.5168223,0,0
109640,1.5288217,0,0
109645,1.5228411,0,0
109650,1.5205482,0,0
109655,1.5186949,0,0
109660,1.5262423,0,0
109665,1.5113004,0,0
109670,1.50125,0,0
109675,1.5261657,0,0
109680,1.5159434,0,1
109685,1.5192299,0,0
109690,1.5193254,0,0
109695,1.5147779,0,0
109700,1.519803,1,0
109705,1.5225354,0,0
109710,1.5223634,0,0
109715,1.5089693,0,0
109720,1.5232233,0,0
109725,1.5230322,0,0
109730,1.522287,0,0
109735,1.5181216,0,0
109740,1.5184083,0,0
109745,1.50553,0,0
109750,1.5213317,0,0
109755,1.5209113,0,0
109760,1.5218858,0,0
109765,1.5189433,0,0
109770,1.4970655,0,0
109775,1.5133449,0,0
109780,1.5045556,0,0
109785,1.5182172,0,0
109790,1.5263187,0,0
109795,1.5220195,0,0
109800,1.5019952,1,1
109805,1.5250958,0,0
109810,1.5173383,0,0
109815,1.5223444,0,0
109820,1.502664,0,0
109825,1.5194591,0,0
109830,1.5273695,0,0
109835,1.5230705,0,0
109840,1.5232997,0,0
109845,1.5307324,0,0
109850,1.5227073,0,0
109855,1.5155995,0,0
109860,1.5104023,0,0
109865,1.5226883,0,0
109870,1.5104597,0,0
109875,1.5082624,0,0
109880,1.5241977,0,0
109885,1.4978298,0,0
109890,1.5181408,0,0
109895,1.5158861,0,0
109900,1.4991864,1,0
109905,1.5204145,0,0
109910,1.5139372,0,0
109915,1.5124469,0,0
109920,1.5139945,0,1
109925,1.5215036,0,0
109930,1.5102304,0,0
109935,1.5164784,0,0
109940,1.5225354,0,0
109945,1.5196502,0,0
109950,1.5256881,0,0
109955,1.517453,0,0
109960,1.5031799,0,0
109965,1.515504,0,0
109970,1.51837,0,0
109975,1.5220578,0,0
109980,1.523338,0,0
109985,1.5266243,0,0
109990,1.5018997,0,0
109995,1.5161728,0,0
110000,1.5165358,1,0
110005,1.5247327,0,0
110010,1.5142047,0,0
110015,1.5149499,0,0
110020,1.5234717,0,0
110025,1.530121,0,0
110030,1.5142429,0,0
110035,1.5195738,0,0
110040,1.5243124,0,1
110045,1.5262231,0,0
110050,1.5171281,0,0
110055,1.519956,0,0
110060,1.5000272,0,0
110065,1.5123895,0,0
110070,1.5135168,0,0
110075,1.4970655,0,0
110080,1.5158479,0,0
110085,1.5259365,0,0
110090,1.5285733,0,0
110095,1.5255162,0,0
110100,1.5228029,1,0
110105,1.5130583,0,0
110110,1.5159434,0,0
110115,1.5073835,0,0
110120,1.5194974,0,0
110125,1.4950593,0,0
110130,1.5245608,0,0
110135,1.5191343,0,0
110140,1.5272549,0,0
110145,1.5252868,0,0
110150,1.5082051,0,0
110155,1.5223825,0,0
110160,1.5091221,0,1
110165,1.5118163,0,0
110170,1.5183319,0,0
110175,1.517453,0,0
110180,1.5248474,0,0
110185,1.507498,0,0
110190,1.5204145,0,0
110195,1.5119119,0,0
110200,1.5136505,1,0
110205,1.5078802,0,0
110210,1.5232042,0,0
110215,1.5266052,0,0
110220,1.516765,0,0
110225,1.5274268,0,0
110230,1.5185994,0,0
110235,1.5230322,0,0
110240,1.5154848,0,0
110245,1.5230513,0,0
110250,1.5186758,0,0
110255,1.5146251,0,0
110260,1.515867,0,0
110265,1.5146632,0,0
110270,1.5041734,0,0
110275,1.5304075,0,0
110280,1.514434,0,1
110285,1.5186375,0,0
110290,1.513364,0,0
110295,1.5263568,0,0
110300,1.5205101,1,0
110305,1.5102304,0,0
110310,1.4823339,0,0
110315,1.5194018,0,0
110320,1.520682,0,0
110325,1.5261849,0,0
110330,1.5159434,0,0
110335,1.5162492,0,0
110340,1.5258027,0,0
110345,1.5186949,0,0
110350,1.5126952,0,0
110355,1.5222106,0,0
110360,1.517472,0,0
110365,1.5212743,0,0
110370,1.5174338,0,0
110375,1.513364,0,0
110380,1.5218284,0,0
110385,1.51837,0,0
110390,1.5204527,0,0
110395,1.5048995,0,0
110400,1.5198795,1,1
110405,1.5114342,0,0
110410,1.5181216,0,0
110415,1.5207584,0,0
110420,1.5261276,0,0
110425,1.5271403,0,0
110430,1.5110902,0,0
110435,1.5155231,0,0
110440,1.520319,0,0
110445,1.5156568,0,0
110450,1.5108609,0,0
110455,1.5317068,0,0
110460,1.5229367,0,0
110465,1.5113195,0,0
110470,1.5158288,0,0
110475,1.5145104,0,0
110480,1.5248091,0,0
110485,1.5137652,0,0
110490,1.4960338,0,0
110495,1.5196311,0,0
110500,1.5200897,1,0
110505,1.5190579,0,0
110510,1.5060077,0,0
110515,1.5149499,0,0
110520,1.5065236,0,1
110525,1.5118355,0,0
110530,1.5043454,0,0
110535,1.5072305,0,0
110540,1.5126379,0,0
110545,1.5154657,0,0
110550,1.5160772,0,0
110555,1.5262231,0,0
110560,1.5130391,0,0
110565,1.519421,0,0
110570,1.5069058,0,0
110575,1.5201852,0,0
110580,1.51623,0,0
110585,1.5000081,0,0
110590,1.513899,0,0
110595,1.5203763,0,0
110600,1.5246563,1,0
110605,1.506237,0,0
110610,1.5190388,0,0
110615,1.5190388,0,0
110620,1.514262,0,0
110625,1.5181216,0,0
110630,1.5174147,0,0
110635,1.5099247,0,0
110640,1.5210068,0,1
110645,1.5092559,0,0
110650,1.5226692,0,0
110655,1.5024155,0,0
110660,1.5152365,0,0
110665,1.5175484,0,0
110670,1.5233188,0,0
110675,1.5032181,0,0
110680,1.5189815,0,0
110685,1.5224781,0,0
110690,1.5204337,0,0
110695,1.5125997,0,0
110700,1.5168606,1,0
110705,1.4997787,0,0
110710,1.5115106,0,0
110715,1.5175294,0,0
110720,1.5179688,0,0
110725,1.5163447,0,0
110730,1.5148543,0,0
110735,1.5248283,0,0
110740,1.5058166,0,0
110745,1.506237,0,0
110750,1.5165548,0,0
110755,1.5173573,0,0
110760,1.5233761,0,1
110765,1.5245799,0,0
110770,1.5216182,0,0
110775,1.4965879,0,0
110780,1.5105743,0,0
110785,1.5119883,0,0
110790,1.5129818,0,0
110795,1.5239111,0,0
110800,1.5236627,1,0
110805,1.5123703,0,0
110810,1.5106125,0,0
110815,1.5134404,0,0
110820,1.513536,0,0
110825,1.5223061,0,0
110830,1.507116,0,0
110835,1.5269874,0,0
110840,1.527274,0,0
110845,1.5150071,0,0
110850,1.5093706,0,0
110855,1.5143766,0,0
110860,1.5151409,0,0
110865,1.5103259,0,0
110870,1.5333501,0,0
110875,1.5150263,0,0
110880,1.5110902,0,1
110885,1.5217329,0,0
110890,1.5193827,0,0
110895,1.513001,0,0
110900,1.520491,1,0
110905,1.5154276,0,0
110910,1.5237774,0,0
110915,1.5108228,0,0
110920,1.5149307,0,0
110925,1.5116444,0,0
110930,1.5257454,0,0
110935,1.5105553,0,0
110940,1.5181981,0,0
110945,1.5038677,0,0
110950,1.5030843,0,0
110955,1.5216947,0,0
110960,1.513918,0,0
110965,1.5015557,0,0
110970,1.5204145,0,0
110975,1.5257454,0,0
110980,1.5077465,0,0
110985,1.519803,0,0
110990,1.5088356,0,0
110995,1.5152746,0,0
111000,1.5232042,1,1
111005,1.5033709,0,0
111010,1.5198413,0,0
111015,1.519956,0,0
111020,1.518905,0,0
111025,1.5104406,0,0
111030,1.5099247,0,0
111035,1.4987087,0,0
111040,1.5184847,0,0
111045,1.5223061,0,0
111050,1.5201662,0,0
111055,1.509447,0,0
111060,1.5210451,0,0
111065,1.5185229,0,0
111070,1.5094852,0,0
111075,1.5065045,0,0
111080,1.5225928,0,0
111085,1.5114914,0,0
111090,1.5166886,0,0
111095,1.5200132,0,0
111100,1.5210832,1,0
111105,1.521924,0,0
111110,1.5244652,0,0
111115,1.5176058,0,0
111120,1.5193063,0,1
111125,1.5139754,0,0
111130,1.5203954,0,0
111135,1.514434,0,0
111140,1.4977343,0,0
111145,1.5033901,0,0
111150,1.5047275,0,0
111155,1.5248474,0,0
111160,1.5109565,0,0
111165,1.5077082,0,0
111170,1.5227073,0,0
111175,1.5205292,0,0
111180,1.5142812,0,0
111185,1.5179114,0,0
111190,1.5151218,0,0
111195,1.5181216,0,0
111200,1.5162492,1,0
111205,1.5134213,0,0
111210,1.5095807,0,0
111215,1.5192299,0,0
111220,1.5112239,0,0
111225,1.5101157,0,0
111230,1.5291466,0,0
111235,1.5035046,0,0
111240,1.5168606,0,1
111245,1.5173192,0,0
111250,1.5196693,0,0
111255,1.5108992,0,0
111260,1.5125614,0,0
111265,1.5142429,0,0
111270,1.5230513,0,0
111275,1.5017086,0,0
111280,1.5067147,0,0
111285,1.5161536,0,0
111290,1.5152365,0,0
111295,1.510345,0,0
111300,1.5166886,1,0
111305,1.5224781,0,0
111310,1.4948874,0,0
111315,1.5135168,0,0
111320,1.5170898,0,0
111325,1.5234717,0,0
111330,1.5169753,0,0
111335,1.5129246,0,0
111340,1.5159053,0,0
111345,1.4976388,0,0
111350,1.5196311,0,0
111355,1.5145487,0,0
111360,1.5114533,0,1
111365,1.5086637,0,0
111370,1.5195165,0,0
111375,1.5151409,0,0
111380,1.5062752,0,0
111385,1.5262423,0,0
111390,1.5219622,0,0
111395,1.5202426,0,0
111400,1.5165931,1,0
111405,1.5045747,0,0
111410,1.5063325,0,0
111415,1.5060077,0,0
111420,1.5117589,0,0
111425,1.5184464,0,0
111430,1.5134977,0,0
111435,1.5244271,0,0
111440,1.5244844,0,0
111445,1.5247136,0,0
111450,1.5157142,0,0
111455,1.5111284,0,0
111460,1.5198222,0,0
111465,1.5185802,0,0
111470,1.5160007,0,0
111475,1.5052434,0,0
111480,1.514969,0,1
111485,1.5094661,0,0
111490,1.5152365,0,0
111495,1.5023201,0,0
111500,1.5110711,1,0
111505,1.5166695,0,0
111510,1.5145677,0,0
111515,1.5149307,0,0
111520,1.4979445,0,0
111525,1.5155613,0,0
111530,1.5090649,0,0
111535,1.4989762,0,0
111540,1.5104597,0,0
111545,1.5146251,0,0
111550,1.5095426,0,0
111555,1.5112622,0,0
111560,1.5210642,0,0
111565,1.5227647,0,0
111570,1.5141091,0,0
111575,1.5127335,0,0
111580,1.5098482,0,0
111585,1.517835,0,0
111590,1.5068675,0,0
111595,1.5277898,0,0
111600,1.509619,1,1
111605,1.5144149,0,0
111610,1.5225354,0,0
111615,1.508568,0,0
111620,1.5184464,0,0
111625,1.5021863,0,0
111630,1.5078038,0,0
111635,1.498212,0,0
111640,1.5132685,0,0
111645,1.4922506,0,0
111650,1.5119883,0,0
111655,1.4959764,0,0
111660,1.5215228,0,0
111665,1.501422,0,0
111670,1.5123513,0,0
111675,1.4995495,0,0
111680,1.5005049,0,0
111685,1.5049759,0,0
111690,1.4937983,0,0
111695,1.5143385,0,0
111700,1.5073643,1,0
111705,1.5106125,0,0
111710,1.5140136,0,0
111715,1.5109756,0,0
111720,1.519268,0,1
111725,1.513899,0,0
111730,1.5125806,0,0
111735,1.5052243,0,0
111740,1.5117208,0,0
111745,1.5018615,0,0
111750,1.5168988,0,0
111755,1.5176631,0,0
111760,1.5163447,0,0
111765,1.5096954,0,0
111770,1.5115297,0,0
111775,1.5125614,0,0
111780,1.516937,0,0
111785,1.5140136,0,0
111790,1.5082432,0,0
111795,1.504995,0,0
111800,1.5014029,1,0
111805,1.5157142,0,0
111810,1.5104406,0,0
111815,1.5172045,0,0
111820,1.5207393,0,0
111825,1.5198222,0,0
111830,1.5172809,0,0
111835,1.5210259,0,0
111840,1.5159243,0,1
111845,1.5095426,0,0
111850,1.5130965,0,0
111855,1.5070013,0,0
111860,1.5072879,0,0
111865,1.5220004,0,0
111870,1.5043645,0,0
111875,1.517472,0,0
111880,1.5114533,0,0
111885,1.5160007,0,0
111890,1.5079566,0,0
111895,1.5213699,0,0
111900,1.5022818,1,0
111905,1.4995495,0,0
111910,1.516937,0,0
111915,1.5121984,0,0
111920,1.4990145,0,0
111925,1.5235099,0,0
111930,1.5199177,0,0
111935,1.5180644,0,0
111940,1.5184847,0,0
111945,1.5216947,0,0
111950,1.5180452,0,0
111955,1.4944478,0,0
111960,1.5015175,0,1
111965,1.4962057,0,0
111970,1.5155995,0,0
111975,1.4928046,0,0
111980,1.5076891,0,0
111985,1.5100011,0,0
111990,1.5061224,0,0
111995,1.5082432,0,0
112000,1.5175294,1,0
112005,1.5054727,0,0
112010,1.5206629,0,0
112015,1.5179114,0,0
112020,1.5083388,0,0
112025,1.5164975,0,0
112030,1.5189433,0,0
112035,1.5115297,0,0
112040,1.5200132,0,0
112045,1.5109947,0,0
112050,1.4959764,0,0
112055,1.5093706,0,0
112060,1.5163065,0,0
112065,1.5181216,0,0
112070,1.5157332,0,0
112075,1.5128672,0,0
112080,1.511568,0,1
112085,1.5132111,0,0
112090,1.5092751,0,0
112095,1.5168606,0,0
112100,1.5053389,1,0
112105,1.5151218,0,0
112110,1.486805,0,0
112115,1.4990336,0,0
112120,1.5122749,0,0
112125,1.5191535,0,0
112130,1.5148162,0,0
112135,1.5251722,0,0
112140,1.5122749,0,0
112145,1.4862509,0,0
112150,1.5151409,0,0
112155,1.5074025,0,0
112160,1.5019761,0,0
112165,1.5098482,0,0
112170,1.5074599,0,0
112175,1.5077847,0,0
112180,1.5234908,0,0
112185,1.5116825,0,0
112190,1.4937791,0,0
112195,1.5023201,0,0
112200,1.513536,1,1
112205,1.5134213,0,0
112210,1.5087401,0,0
112215,1.5146059,0,0
112220,1.5100967,0,0
112225,1.4995112,0,0
112230,1.5253441,0,0
112235,1.5075744,0,0
112240,1.5176249,0,0
112245,1.5154657,0,0
112250,1.5212553,0,0
112255,1.5058166,0,0
112260,1.5104597,0,0
112265,1.5117017,0,0
112270,1.4972184,0,0
112275,1.5115106,0,0
112280,1.5184847,0,0
112285,1.5165358,0,0
112290,1.4962822,0,0
112295,1.5099438,0,0
112300,1.5125997,1,0
112305,1.5092751,0,0
112310,1.5031416,0,0
112315,1.5115106,0,0
112320,1.5134977,0,1
112325,1.5134786,0,0
112330,1.5172427,0,0
112335,1.5031034,0,0
112340,1.5093323,0,0
112345,1.5169753,0,0
112350,1.5103832,0,0
112355,1.5133449,0,0
112360,1.5063899,0,0
112365,1.5026066,0,0
112370,1.5136124,0,0
112375,1.5089312,0,0
112380,1.5145677,0,0
112385,1.519956,0,0
112390,1.5035429,0,0
112395,1.5091413,0,0
112400,1.5144531,1,0
112405,1.5128863,0,0
112410,1.5181981,0,0
112415,1.5055683,0,0
112420,1.504995,0,0
112425,1.5143766,0,0
112430,1.5021099,0,0
112435,1.5068102,0,0
112440,1.5108609,0,1
112445,1.5104787,0,0
112450,1.5150454,0,0
112455,1.525134,0,0
112460,1.5062752,0,0
112465,1.5100203,0,0
112470,1.5170325,0,0
112475,1.5045365,0,0
112480,1.5086637,0,0
112485,1.5119119,0,0
112490,1.4984412,0,0
112495,1.5164975,0,0
112500,1.5083961,1,0
112505,1.5142238,0,0
112510,1.5081095,0,0
112515,1.5082815,0,0
112520,1.5076127,0,0
112525,1.5120264,0,0
112530,1.4864993,0,0
112535,1.5023391,0,0
112540,1.5106317,0,0
112545,1.5126379,0,0
112550,1.5093132,0,0
112555,1.5012883,0,0
112560,1.5015557,0,1
112565,1.490894,0,0
112570,1.5007914,0,0
112575,1.5156951,0,0
112580,1.5054727,0,0
112585,1.5140136,0,0
112590,1.511052,0,0
112595,1.4957089,0,0
112600,1.5036384,1,0
112605,1.4910468,0,0
112610,1.5123895,0,0
112615,1.5097336,0,0
112620,1.5067147,0,0
112625,1.5176631,0,0
112630,1.4884291,0,0
112635,1.5054345,0,0
112640,1.5007533,0,0
112645,1.5108036,0,0
112650,1.5158479,0,0
112655,1.5097718,0,0
112660,1.5071924,0,0
112665,1.5031034,0,0
112670,1.5110902,0,0
112675,1.4891552,0,0
112680,1.5022627,0,1
112685,1.504632,0,0
112690,1.5060077,0,0
112695,1.5093132,0,0
112700,1.5117972,1,0
112705,1.5154848,0,0
112710,1.5020143,0,0
112715,1.513383,0,0
112720,1.5122175,0,0
112725,1.5050333,0,0
112730,1.5053962,0,0
112735,1.5085107,0,0
112740,1.5012118,0,0
112745,1.4977916,0,0
112750,1.5038486,0,0
112755,1.4928811,0,0
112760,1.5099056,0,0
112765,1.5030652,0,0
112770,1.5015175,0,0
112775,1.4931104,0,0
112780,1.5094279,0,0
112785,1.5043072,0,0
112790,1.5073452,0,0
112795,1.5140518,0,0
112800,1.5098673,1,1
112805,1.513383,0,0
112810,1.5084343,0,0
112815,1.5171663,0,0
112820,1.4997214,0,0
112825,1.5115106,0,0
112830,1.4971229,0,0
112835,1.5110329,0,0
112840,1.5113577,0,0
112845,1.512485,0,0
112850,1.5089884,0,0
112855,1.5111475,0,0
112860,1.4888303,0,0
112865,1.5003902,0,0
112870,1.5102112,0,0
112875,1.5093896,0,0
112880,1.5014411,0,0
112885,1.4860024,0,0
